benchmark,dataset,train_size,subset,method_group,method_raw,n_seeds,status,rmse_mean,rmse_std,mean_crps_mean,mean_crps_std,coverage_90_mean,coverage_90_std,mean_width_90_mean,mean_width_90_std,coverage_95_mean,coverage_95_std,mean_width_95_mean,mean_width_95_std,wall_sec_mean,wall_sec_std,source_file
pdebench,PDEBench Burgers ShockJump,500,far_from_threshold,xgboost,xgb_bootstrap,5,ok,0.6444122409747399,0.01459436150683511,0.2751608550548553,0.0032858485137668395,0.95578231292517,0.0048102502121533585,1.7317500190738755,0.05298103371953373,0.9639455782312926,0.0027210884353741525,2.063507422178354,0.06313079550211677,3.7044126799984953,1.5384199478907061,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,far_from_threshold,dkl,dkl_svgp,5,ok,0.7421064972877502,0.05678268821313949,0.3981576800346375,0.0740442958893246,0.6414965986394557,0.1764070320981235,1.2310749163163215,0.2985675453804332,0.6850340136054422,0.18267047890704916,1.4669162402751823,0.35576517345360237,1.1231898600017303,0.25551222633846044,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,far_from_threshold,dmgp,deep_mahalanobis_gp,5,ok,0.697107136569563,0.023063719075099676,0.2945635152570921,0.010051924257629574,0.9496598639455783,0.003332639105827416,1.804741157198531,0.07823142065165938,0.9537414965986395,0.006308584010541257,2.150481727715836,0.09321848730141087,201.86025664000005,14.614521278165759,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,far_from_threshold,lmjgp,lmjgp_predict_vi,5,ok,0.660703718662262,0.03898624915160671,0.20383312106132506,0.018544544990658,0.8721088435374151,0.012092781520157275,0.8367915293090284,0.08919337488823034,0.9238095238095239,0.005090690322141422,0.9970986069159062,0.10628046141984679,692.17290776,61.87791063546774,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,far_from_threshold,self_cem,,,missing_in_summary_sources,,,,,,,,,,,,,,,
pdebench,PDEBench Burgers ShockJump,500,near_threshold,xgboost,xgb_bootstrap,5,ok,0.9084571870445849,0.040148851226400654,0.44646829962730405,0.02547922655766126,0.8471698113207549,0.02184120170337778,1.9252388250523818,0.07495859183868775,0.8754716981132076,0.02184120170337778,2.294063554903907,0.08931867123517634,3.7044126799984953,1.5384199478907061,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,near_threshold,dkl,dkl_svgp,5,ok,1.3318718194961547,0.04660177200984762,0.8179346680641174,0.013990593770712196,0.5056603773584906,0.07418718208051885,1.2176504007977549,0.18894072841339965,0.5547169811320755,0.05513826111774511,1.4509199434040412,0.22513676404712227,1.1231898600017303,0.25551222633846044,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,near_threshold,dmgp,deep_mahalanobis_gp,5,ok,0.8153747427705254,0.04215945967320547,0.3914449355769508,0.026821762756549208,0.9132075471698113,0.007059730918441398,2.0766948549774136,0.09007353476891279,0.9245283018867925,0.005966561622959205,2.4745345457753887,0.10732923660476817,201.86025664000005,14.614521278165759,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,near_threshold,lmjgp,lmjgp_predict_vi,5,ok,1.066480779647827,0.03776812884236717,0.5418394446372986,0.026378436996960537,0.7471698113207548,0.0557801716946962,2.208381703072927,0.13244483541253577,0.7943396226415094,0.0354997881551449,2.631449103566869,0.15781775538776466,692.17290776,61.87791063546774,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,500,near_threshold,self_cem,,,missing_in_summary_sources,,,,,,,,,,,,,,,
pdebench,PDEBench Burgers ShockJump,1000,all,xgboost,xgb_bootstrap,5,ok,0.7018114008876053,0.01369773246440548,0.3090381741523743,0.0028811728356866228,0.9225,0.006123724356957942,1.7579272651830877,0.08540133864540782,0.937,0.005099019513592742,2.0946995348063853,0.10176197154194935,5.008820300000662,0.8660349136287739,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,all,dkl,dkl_svgp,5,ok,0.8925052165985108,0.057008654587092505,0.45879600048065183,0.031722354983270966,0.6664999999999999,0.13494999073730982,1.3176009360652468,0.3886102368511208,0.701,0.12537543619066696,1.570018352010076,0.46305765800171605,1.4343717800002196,0.08137087512960013,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,all,dmgp,deep_mahalanobis_gp,5,ok,0.7000047931298466,0.009851037116165154,0.30186151215817925,0.007017118241392609,0.937,0.003316624790355396,1.705043332218611,0.05721081941085117,0.9494999999999999,0.002915475947422668,2.03168444199031,0.06817089602016083,293.06630678,32.31163511913597,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,all,lmjgp,lmjgp_predict_vi,5,ok,0.7551436066627503,0.01687824254145002,0.26231627762317655,0.009055246276428388,0.8415000000000001,0.012509996003196822,1.0286953812176363,0.10031739664913471,0.892,0.01017349497468791,1.2257661503814479,0.11953555090463007,680.8642337000013,61.14730125051687,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,all,self_cem,,,missing_in_summary_sources,,,,,,,,,,,,,,,
pdebench,PDEBench Burgers ShockJump,1000,far_from_threshold,xgboost,xgb_bootstrap,5,ok,0.6336317363835743,0.008010832398713762,0.27018784284591674,0.003950329930487331,0.9482993197278912,0.0039666339420715915,1.724996241287202,0.07932249377034462,0.9564625850340136,0.002545345161070711,2.055459799578645,0.0945185811104181,5.008820300000662,0.8660349136287739,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,far_from_threshold,dkl,dkl_svgp,5,ok,0.6868507027626037,0.044419789792540174,0.3406504452228546,0.05269381858105122,0.7210884353741497,0.15552811747726378,1.308167383286769,0.4135581427557643,0.7591836734693878,0.14175800030074673,1.5587775805583681,0.49278492142601205,1.4343717800002196,0.08137087512960013,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,far_from_threshold,dmgp,deep_mahalanobis_gp,5,ok,0.6706648054055225,0.014298370659797723,0.2777930927116467,0.009141994029182109,0.9489795918367347,0.002151209292631518,1.637379452522928,0.06180924110386352,0.9530612244897959,0.002545345161070676,1.9510579563962203,0.07365025342701803,293.06630678,32.31163511913597,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
