benchmark,dataset,train_size,setting,seed,method,subset,n_eval,N_train,N_test,Q,D,rmse,mean_crps,wall_sec,coverage_90,mean_width_90,coverage_95,mean_width_95,train_sec,predict_sec,m_u,m_v,steps1,steps2,lr,split_type,standardize_x,standardize_y_for_baseline,y_standardized_for_dmgp,status
pdebench_burgers,PDEBench Burgers ShockJump,200,pdebench_burgers_train200,4,deep_mahalanobis_gp,far_from_threshold,294,200,400,3,128,0.7148727817167255,0.31917510610797223,101.47958,0.95578231292517,2.0272705438352707,0.9625850340136054,2.415641846624499,99.40242269999999,2.0771573000000103,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,0,deep_mahalanobis_gp,all,400,500,400,3,128,0.7270859045650849,0.3115918515737742,197.33247870000008,0.9425,1.8354017255850155,0.95,2.1870160483376733,195.24043790000002,2.0920408000000634,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,0,deep_mahalanobis_gp,near_threshold,106,500,400,3,128,0.8263413961854699,0.3953883812760941,197.33247870000008,0.9056603773584906,2.047575684407391,0.9150943396226415,2.439836913936439,195.24043790000002,2.0920408000000634,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,0,deep_mahalanobis_gp,far_from_threshold,294,500,400,3,128,0.6877957350911557,0.2813794973273595,197.33247870000008,0.95578231292517,1.7589036315878321,0.9625850340136054,2.095862947135397,195.24043790000002,2.0920408000000634,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,1,deep_mahalanobis_gp,all,400,500,400,3,128,0.7363953799173641,0.3164233876763684,217.45925439999996,0.94,1.8113012769031698,0.945,2.1582985924779567,215.38417049999998,2.0750838999999814,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,1,deep_mahalanobis_gp,near_threshold,106,500,400,3,128,0.7551918826971852,0.351812202881808,217.45925439999996,0.9150943396226415,2.0017476744337017,0.9339622641509434,2.385229471936845,215.38417049999998,2.0750838999999814,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,1,deep_mahalanobis_gp,far_from_threshold,294,500,400,3,128,0.7294996318373258,0.3036641549832507,217.45925439999996,0.9489795918367347,1.7426369294942028,0.9489795918367347,2.076479976074412,215.38417049999998,2.0750838999999814,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,2,deep_mahalanobis_gp,all,400,500,400,3,128,0.7453486513702107,0.3409618887510547,207.02412890000005,0.9375,2.0330061694730017,0.945,2.4224762661099533,204.79913340000007,2.2249954999999773,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,2,deep_mahalanobis_gp,near_threshold,106,500,400,3,128,0.8839264127187683,0.4355324933718266,207.02412890000005,0.9056603773584906,2.253573593140626,0.9245283018867925,2.6852985619470324,204.79913340000007,2.2249954999999773,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,2,deep_mahalanobis_gp,far_from_threshold,294,500,400,3,128,0.6885785889544676,0.3068650040918648,207.02412890000005,0.9489795918367347,1.9534818602595045,0.9523809523809523,2.3277172070666534,204.79913340000007,2.2249954999999773,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
