train_size,dataset,seed,method,split_type,n,metric_policy,n_eval_used,n_numeric_omitted,rmse,mean_crps,wall_sec,coverage_90,mean_width_90,coverage_95,mean_width_95,standardize_x,standardize_y,source_artifact
500,Wine Quality,3,xgb_bootstrap,random_row,25,raw,200,0,0.7193724482136524,0.4206409454345703,15.903353200003039,0.635,1.2700077990213356,0.75,1.5133076313788245,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,3,dkl_svgp,random_row,25,raw,200,0,0.9644889244854487,0.6929866075515747,2.371139900002163,0.17,0.4830235890033015,0.215,0.5755581059722334,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,3,lmjgp_transductive,random_row,25,raw,200,0,0.7608908094342175,0.4349426329135895,131.94137240000418,0.835,2.0817637848015504,0.89,2.4805745482003347,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,3,lmjgp_transductive_residual_ridge,random_row,25,raw,200,0,0.770637919524356,0.4345046579837799,116.85445330000948,0.8,1.9363272176647217,0.865,2.3072761896396212,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,3,lmjgp_supervised,random_row,25,raw,200,0,0.7911331004830616,0.45329907536506653,118.22241490002489,0.805,2.1258623607226075,0.885,2.5331212424219762,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,3,lmjgp_supervised_residual_ridge,random_row,25,raw,200,0,0.7556510162864324,0.4320136308670044,125.36102199999732,0.8,1.9360799315129598,0.855,2.306981530015575,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,4,xgb_bootstrap,random_row,25,raw,200,0,0.753646646186264,0.4333241581916809,14.260074600024382,0.67,1.2581426082732614,0.725,1.4991693845738343,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,4,dkl_svgp,random_row,25,raw,200,0,0.8160262428893734,0.5638796091079712,2.2182896000158507,0.235,0.48047275382935817,0.285,0.5725185983896088,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,4,lmjgp_transductive,random_row,25,raw,200,0,0.7876397683634874,0.4448188841342926,106.803490899998,0.795,1.9604837286165466,0.835,2.336060447814298,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,4,lmjgp_transductive_residual_ridge,random_row,25,raw,200,0,0.7582093265219438,0.4258304536342621,118.26493880001362,0.785,1.858913014239037,0.83,2.2150314767240964,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,4,lmjgp_supervised,random_row,25,raw,200,0,0.7873346449332286,0.4422212541103363,104.72078120001242,0.78,1.9445989422393704,0.835,2.317132557398249,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Wine Quality,4,lmjgp_supervised_residual_ridge,random_row,25,raw,200,0,0.763035790799106,0.4312964975833893,123.6929616999987,0.765,1.8837388457498236,0.835,2.2446132795362903,true,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,0,xgb_bootstrap,subject_grouped,25,raw,200,0,8.438477738345732,6.11039924621582,17.621447000012267,0.31,7.720720525595169,0.35,9.19980593830197,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,0,dkl_svgp,subject_grouped,25,raw,200,0,7.105870173514586,4.104738712310791,2.283023600000888,0.795,16.067398678539888,0.82,19.145486394160297,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,0,lmjgp_transductive,subject_grouped,25,raw,200,0,9.626647866983555,6.137050151824951,71.4634764000075,0.61,20.056744445647432,0.7,23.899085071447825,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,0,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,10.116073532586466,6.6259446144104,65.89761439998983,0.565,19.91461064709616,0.655,23.7297222043928,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,0,lmjgp_supervised,subject_grouped,25,raw,200,0,10.411681701046719,6.915775299072266,67.57297979999566,0.485,17.1354087279671,0.555,20.418098861133295,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,0,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,10.201611259244292,6.565202236175537,71.10419539999566,0.555,20.589250893388808,0.685,24.53360564033444,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,1,xgb_bootstrap,subject_grouped,25,raw,200,0,9.419583320299292,7.103585243225098,6.48826499999268,0.205,7.877893838716654,0.255,9.387089492292052,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,1,dkl_svgp,subject_grouped,25,raw,200,0,6.2052827755822335,3.635415554046631,1.1899318000068888,0.835,16.085965275075186,0.89,19.167609858478603,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,1,lmjgp_transductive,subject_grouped,25,raw,200,0,7.1248766222955675,4.184742450714111,70.84745190001559,0.865,23.682301373663314,0.92,28.219202610405254,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,1,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,8.075219301702072,4.716551303863525,70.143880299991,0.82,22.941243769522604,0.875,27.33617801126372,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,1,lmjgp_supervised,subject_grouped,25,raw,200,0,7.762933272320235,4.685513019561768,64.49689559999388,0.79,23.03045857375788,0.87,27.442484007325515,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,1,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,7.596780119515362,4.37701416015625,65.32169890002115,0.86,23.60620233416731,0.895,28.128525011969533,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,2,xgb_bootstrap,subject_grouped,25,raw,200,0,10.147933652209696,7.150008678436279,5.875288799987175,0.345,8.252251046258632,0.37,9.83316361834978,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,2,dkl_svgp,subject_grouped,25,raw,200,0,8.716499319645248,5.692300796508789,1.1972285000083502,0.48,15.235505034201482,0.525,18.154223977155493,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,2,lmjgp_transductive,subject_grouped,25,raw,200,0,8.55955214556871,4.937544345855713,72.10174919999554,0.795,22.53791012494426,0.85,26.85557633086255,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,2,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,9.27000648692558,5.381025791168213,74.46846520001418,0.74,20.343985164905074,0.795,24.241353499114407,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,2,lmjgp_supervised,subject_grouped,25,raw,200,0,8.170903127001921,4.723455429077148,67.95921519998228,0.78,21.99124079822366,0.83,26.20417965077562,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,2,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,9.439902230590821,5.482426166534424,67.28330579999601,0.72,21.26342331588108,0.82,25.336931629835366,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,3,xgb_bootstrap,subject_grouped,25,raw,200,0,9.165575944961132,6.768148899078369,6.066103599994676,0.215,8.177362502876893,0.275,9.743928414999248,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,3,dkl_svgp,subject_grouped,25,raw,200,0,8.814224645630517,5.746514797210693,1.0794996000186075,0.56,14.43218129715418,0.58,17.197004704424852,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,3,lmjgp_transductive,subject_grouped,25,raw,200,0,9.88190069332234,6.178598403930664,76.30513490000158,0.655,20.376927773528013,0.735,24.28060703839585,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,3,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,10.055664238563214,6.487432956695557,69.76067080002395,0.56,18.893549210001193,0.645,22.51305245948796,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,3,lmjgp_supervised,subject_grouped,25,raw,200,0,9.708884063932516,5.983795642852783,65.16606319998391,0.685,21.228402563370956,0.765,25.295201829379774,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,3,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,9.70198662881958,6.1356329917907715,67.01146599999629,0.615,19.10728241314249,0.69,22.76773127928891,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,4,xgb_bootstrap,subject_grouped,25,raw,200,0,10.491981949754837,8.053606033325195,8.850522699998692,0.155,7.302927316969027,0.19,8.701974624636499,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,4,dkl_svgp,subject_grouped,25,raw,200,0,8.458894881700832,5.493404388427734,1.1159469000122044,0.58,14.51310348501042,0.68,17.29342943860766,false,false,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Parkinsons Telemonitoring,4,lmjgp_transductive,subject_grouped,25,raw,200,0,9.490031857483366,6.129490852355957,66.39824920002138,0.59,18.295734190309588,0.675,21.800711927288603,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,4,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,9.666870881430595,6.322114944458008,72.22454300001846,0.525,17.62551391087446,0.61,21.002095206701846,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,4,lmjgp_supervised,subject_grouped,25,raw,200,0,9.597546959537787,6.255642890930176,67.34603179999976,0.54,18.841094586484502,0.67,22.450548920430894,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Parkinsons Telemonitoring,4,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,9.721917937325268,6.404019832611084,66.44638479998684,0.5,17.423752610476036,0.63,20.761681788890446,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train500_5seeds
500,Appliances Energy Prediction,0,xgb_bootstrap,random_row,35,raw,200,0,99.97672588146533,43.639198303222656,10.108233299979474,0.875,170.81917448550078,0.91,203.5436007038226,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,0,dkl_svgp,random_row,35,raw,200,0,103.13649115636369,46.1120719909668,1.2144015000085346,0.58,57.49837003977237,0.65,68.51353372796831,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,0,lmjgp_transductive,random_row,35,raw,200,0,102.87351593930379,39.849552154541016,88.35781709998264,0.875,156.89032686080745,0.89,186.9463550624932,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,0,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,105.7848796835438,45.271297454833984,87.22650530000101,0.805,163.16832145748387,0.88,194.42704702377603,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,0,lmjgp_supervised,random_row,35,raw,200,0,102.91276141318836,38.79152297973633,90.28877569999895,0.86,142.9203649565364,0.88,170.30011873536517,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,0,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,106.95008770923623,45.95143508911133,83.15104669998982,0.8,163.79052093225675,0.855,195.16844342633303,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,1,xgb_bootstrap,random_row,35,raw,200,0,114.961438698899,50.42218780517578,6.007669199985685,0.84,155.07343813666873,0.875,184.78139861598632,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,1,dkl_svgp,random_row,35,raw,200,0,124.14259869644698,55.804988861083984,1.0835034999763593,0.575,49.10559645393463,0.61,58.51292717604783,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,1,lmjgp_transductive,random_row,35,raw,200,0,119.4012002983015,47.98885726928711,79.92971359999501,0.775,128.370506913824,0.805,152.96289353999032,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,1,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,113.77954072643539,48.368408203125,84.36918829998467,0.785,141.00785291237676,0.85,168.02122007524594,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,1,lmjgp_supervised,random_row,35,raw,200,0,116.83000820487389,46.15711975097656,83.22446479997598,0.805,135.95279448408783,0.83,161.99774643792622,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,1,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,111.73253415622762,47.756351470947266,81.77277680000407,0.755,128.5567575953468,0.805,153.1848249154631,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,2,xgb_bootstrap,random_row,35,raw,200,0,89.02780109709273,42.30488204956055,6.135845999990124,0.905,207.6494866625865,0.94,247.42962449564337,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,2,dkl_svgp,random_row,35,raw,200,0,115.97782727157683,57.48301696777344,1.1050747999979649,0.565,70.48691955106851,0.625,83.99034506025524,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,2,lmjgp_transductive,random_row,35,raw,200,0,98.09333716393256,43.305747985839844,89.84103839998716,0.815,178.44795975818982,0.845,212.63385903153284,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,2,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,92.83400177630631,43.96074676513672,85.4090344000142,0.805,172.2127995940722,0.86,205.20420744474777,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,2,lmjgp_supervised,random_row,35,raw,200,0,104.95404196061936,44.485443115234375,86.7567172999843,0.865,189.78477124098274,0.89,226.1425031088638,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,2,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,96.96536794755131,45.030914306640625,86.40404739999212,0.805,183.94207467827928,0.845,219.1805007471591,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,3,xgb_bootstrap,random_row,35,raw,200,0,99.69858725232918,44.67168045043945,8.14417760001379,0.89,195.4813602492561,0.915,232.9304075813339,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,3,dkl_svgp,random_row,35,raw,200,0,120.08615362772622,55.81779479980469,1.151574299990898,0.625,65.66531142115387,0.66,78.2450446108086,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,3,lmjgp_transductive,random_row,35,raw,200,0,113.36673960957624,46.44956970214844,97.52034160000039,0.82,163.74187372338886,0.855,195.11047670165482,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,3,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,106.92938473155124,46.104217529296875,84.35364799998933,0.84,177.76143175745455,0.865,211.81581046248593,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,3,lmjgp_supervised,random_row,35,raw,200,0,111.80276962500845,45.45063400268555,86.56120640001609,0.86,187.34710656056515,0.88,223.23784648670662,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,3,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,114.217149138758,47.921592712402344,83.6876348000078,0.865,174.21368755270478,0.89,207.58841250212296,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,4,xgb_bootstrap,random_row,35,raw,200,0,88.72243511659691,35.790260314941406,6.05604629998561,0.89,151.34264552375924,0.925,180.33588502421284,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,4,dkl_svgp,random_row,35,raw,200,0,105.87208269184624,46.63178634643555,1.158102899993537,0.56,51.65005672037751,0.61,61.54483858786392,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,4,lmjgp_transductive,random_row,35,raw,200,0,95.9377926673621,37.068870544433594,84.18544219998876,0.84,131.66310518448162,0.89,156.88626636800808,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,4,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,99.08646634975105,40.79397201538086,82.13915319999796,0.835,141.9562210304015,0.88,169.15127038790482,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,4,lmjgp_supervised,random_row,35,raw,200,0,93.87120431574617,35.4941291809082,85.00374569999985,0.845,127.20618897270364,0.885,151.57552314194515,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
500,Appliances Energy Prediction,4,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,92.71073435902797,39.29319381713867,89.93576699998812,0.82,154.0404814976108,0.86,183.5505548637083,true,true,experiments/uci/smalltrain_multiseed_grouped_train500_5seeds_with_residual
1000,Wine Quality,0,xgb_bootstrap,random_row,25,raw,200,0,0.6811267691514252,0.39961060881614685,3.4866973999887705,0.68,1.331184181645471,0.785,1.586203787415501,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,0,dkl_svgp,random_row,25,raw,200,0,0.7274083207145451,0.5132404565811157,1.3602234999998473,0.28,0.5030156203108553,0.32,0.5993800805835703,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,0,lmjgp_transductive,random_row,25,raw,200,0,0.7238073111636486,0.4148201048374176,44.70059469999978,0.855,2.1485174690445272,0.9,2.5601164690179816,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,0,lmjgp_transductive_residual_ridge,random_row,25,raw,200,0,0.7141387963750551,0.40850868821144104,44.743917999992846,0.825,1.9463336048215745,0.885,2.3191995353534556,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,0,lmjgp_supervised,random_row,25,raw,200,0,0.7163735393914962,0.4044482409954071,45.81997969999793,0.86,2.0973389201114996,0.905,2.49913346661207,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,0,lmjgp_supervised_residual_ridge,random_row,25,raw,200,0,0.6919521505729963,0.39331093430519104,43.144846500013955,0.815,1.9379754820371045,0.88,2.309240217778015,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,1,xgb_bootstrap,random_row,25,raw,200,0,0.7168783728068776,0.42589980363845825,8.462530999997398,0.63,1.3068504956043097,0.725,1.5572084121004497,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,1,dkl_svgp,random_row,25,raw,200,0,0.7774657917039143,0.5156455636024475,1.4920922000019345,0.315,0.5094070135183391,0.355,0.6069958953238269,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,1,lmjgp_transductive,random_row,25,raw,200,0,0.7284537973624199,0.4044904410839081,47.77400779997697,0.87,1.9846064805538939,0.905,2.3648044796421157,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,1,lmjgp_transductive_residual_ridge,random_row,25,raw,200,0,0.7412886128835758,0.41877123713493347,42.81259990000399,0.8,1.9491499184974685,0.855,2.3225553800824175,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,1,lmjgp_supervised,random_row,25,raw,200,0,0.7542899481508679,0.42175596952438354,44.77964679998695,0.825,1.963877779851643,0.87,2.3401047093057,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,1,lmjgp_supervised_residual_ridge,random_row,25,raw,200,0,0.7180166934053027,0.40390610694885254,46.43004690000089,0.81,1.8887321316198125,0.87,2.2505631466304403,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,2,xgb_bootstrap,random_row,25,raw,200,0,0.6926065276646132,0.39456117153167725,7.796892299986212,0.725,1.2706119638775022,0.755,1.514027538207863,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,2,dkl_svgp,random_row,25,raw,200,0,0.7891193780049663,0.5382553935050964,1.5273818999994546,0.245,0.4620927757269125,0.285,0.5506175036495289,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,2,lmjgp_transductive,random_row,25,raw,200,0,0.7168445906533749,0.40373367071151733,43.02717970000231,0.845,1.9616419403371723,0.875,2.337440542201849,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,2,lmjgp_transductive_residual_ridge,random_row,25,raw,200,0,0.709258322935349,0.397826611995697,47.759799399995245,0.82,1.8687237681662432,0.855,2.2267217110667996,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,2,lmjgp_supervised,random_row,25,raw,200,0,0.7256173588844802,0.4047349989414215,55.868290700018406,0.81,1.8878963826494706,0.845,2.2495672903091566,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,2,lmjgp_supervised_residual_ridge,random_row,25,raw,200,0,0.7564475449296002,0.41211268305778503,107.93491420001374,0.795,1.903345866948256,0.87,2.2679764863064054,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,3,xgb_bootstrap,random_row,25,raw,200,0,0.6723419719660136,0.38023826479911804,11.970158099982655,0.74,1.4229426341372076,0.8,1.6955407273195398,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,3,dkl_svgp,random_row,25,raw,200,0,0.8033555270032575,0.5443816781044006,2.6059434000053443,0.22,0.540181021538122,0.255,0.6436653876059515,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,3,lmjgp_transductive,random_row,25,raw,200,0,0.7536613107583922,0.4187772870063782,101.21205430000555,0.84,2.0270569122991566,0.87,2.4153872889484336,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,3,lmjgp_transductive_residual_ridge,random_row,25,raw,200,0,0.6944893826472845,0.37844887375831604,81.98079709999729,0.865,2.001742475288872,0.92,2.385223276773671,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,3,lmjgp_supervised,random_row,25,raw,200,0,0.7317907753044625,0.40406739711761475,42.267974999995204,0.855,1.963604618475486,0.895,2.339779217450095,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,3,lmjgp_supervised_residual_ridge,random_row,25,raw,200,0,0.7030052757273336,0.38453978300094604,88.03403690000414,0.815,1.8462396569566517,0.865,2.1999302400975154,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,4,xgb_bootstrap,random_row,25,raw,200,0,0.6818727756312275,0.3840090036392212,3.595197899994673,0.71,1.3257522943657472,0.785,1.5797312945067719,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,4,dkl_svgp,random_row,25,raw,200,0,0.6997387178290964,0.4660559594631195,1.3756215999892447,0.345,0.4951322718146168,0.375,0.5899864914659523,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,4,lmjgp_transductive,random_row,25,raw,200,0,0.7307720688616787,0.41517817974090576,46.05244970001513,0.84,2.0921705971369784,0.9,2.4929750299435707,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,4,lmjgp_transductive_residual_ridge,random_row,25,raw,200,0,0.7474202182750832,0.40994903445243835,42.10451239999384,0.83,1.9724409580045574,0.91,2.350308365423126,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,4,lmjgp_supervised,random_row,25,raw,200,0,0.7076853862322964,0.39443233609199524,40.297059999982594,0.855,2.0720300318806513,0.93,2.468976066215812,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Wine Quality,4,lmjgp_supervised_residual_ridge,random_row,25,raw,200,0,0.7508833805075164,0.420583575963974,42.36076460001641,0.805,1.928453428020655,0.885,2.2978939905968914,true,false,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Parkinsons Telemonitoring,0,xgb_bootstrap,subject_grouped,25,raw,200,0,9.015205104059318,7.0216217041015625,4.743808100000024,0.16,5.738757302210097,0.19,6.838151093841905,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,0,dkl_svgp,subject_grouped,25,raw,200,0,7.021180442914844,4.07615852355957,1.477685099991504,0.79,15.4162830716393,0.805,18.369634294990675,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,0,lmjgp_transductive,subject_grouped,25,raw,200,0,9.492716580697454,6.310917854309082,64.55388019999373,0.495,18.495113160172355,0.62,22.03828662317809,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,0,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,9.829718860744645,6.5889716148376465,63.30686750001041,0.54,18.006468422203305,0.59,21.456030505088503,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,0,lmjgp_supervised,subject_grouped,25,raw,200,0,9.561230783925495,6.379427433013916,61.429365599993616,0.54,18.812149979557233,0.6,22.416059294001784,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
