benchmark,dataset,train_size,subset,method,n_seeds,seeds,rmse_mean,mean_crps_mean,coverage_90_mean,mean_width_90_mean,coverage_95_mean,mean_width_95_mean,wall_sec_mean,rmse_std,mean_crps_std,coverage_90_std,mean_width_90_std,coverage_95_std,mean_width_95_std,wall_sec_std,source
pdebench_burgers,PDEBench Burgers ShockJump,500,far_from_threshold,dkl_svgp,5,"0,1,2,3,4",0.7421064972877502,0.3981576800346375,0.6414965986394557,1.2310749163163215,0.6850340136054422,1.4669162402751823,1.1231898600017303,0.05678268821313949,0.0740442958893246,0.1764070320981235,0.2985675453804332,0.18267047890704916,0.35576517345360237,0.25551222633846044,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,500,near_threshold,dkl_svgp,5,"0,1,2,3,4",1.3318718194961547,0.8179346680641174,0.5056603773584906,1.2176504007977549,0.5547169811320755,1.4509199434040412,1.1231898600017303,0.04660177200984762,0.013990593770712196,0.07418718208051885,0.18894072841339965,0.05513826111774511,0.22513676404712227,0.25551222633846044,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,500,all,lmjgp_predict_vi,5,"0,1,2,3,4",0.7894844532012939,0.2934047937393188,0.8390000000000001,1.2002629253564616,0.8895,1.4302014885284113,692.17290776,0.02155397992558467,0.010823205964919733,0.023377339455121923,0.06448044699226274,0.009,0.07683319156252646,61.87791063546774,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,500,far_from_threshold,lmjgp_predict_vi,5,"0,1,2,3,4",0.660703718662262,0.20383312106132506,0.8721088435374151,0.8367915293090284,0.9238095238095239,0.9970986069159062,692.17290776,0.03898624915160671,0.018544544990658,0.012092781520157275,0.08919337488823034,0.005090690322141422,0.10628046141984679,61.87791063546774,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,500,near_threshold,lmjgp_predict_vi,5,"0,1,2,3,4",1.066480779647827,0.5418394446372986,0.7471698113207548,2.208381703072927,0.7943396226415094,2.631449103566869,692.17290776,0.03776812884236717,0.026378436996960537,0.0557801716946962,0.13244483541253577,0.0354997881551449,0.15781775538776466,61.87791063546774,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,500,all,xgb_bootstrap,5,"0,1,2,3,4",0.7241912110219431,0.32055732011795046,0.9269999999999999,1.7830245526581798,0.9404999999999999,2.1246047973506252,3.7044126799984953,0.007428343257300061,0.005097614315594871,0.009137833441248532,0.05787873810357345,0.006964194138592044,0.0689667702310249,1.5384199478907061,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,500,far_from_threshold,xgb_bootstrap,5,"0,1,2,3,4",0.6444122409747399,0.2751608550548553,0.95578231292517,1.7317500190738755,0.9639455782312926,2.063507422178354,3.7044126799984953,0.01459436150683511,0.0032858485137668395,0.0048102502121533585,0.05298103371953373,0.0027210884353741525,0.06313079550211677,1.5384199478907061,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,500,near_threshold,xgb_bootstrap,5,"0,1,2,3,4",0.9084571870445849,0.44646829962730405,0.8471698113207549,1.9252388250523818,0.8754716981132076,2.294063554903907,3.7044126799984953,0.040148851226400654,0.02547922655766126,0.02184120170337778,0.07495859183868775,0.02184120170337778,0.08931867123517634,1.5384199478907061,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,all,dkl_svgp,5,"0,1,2,3,4",0.8925052165985108,0.45879600048065183,0.6664999999999999,1.3176009360652468,0.701,1.570018352010076,1.4343717800002196,0.057008654587092505,0.031722354983270966,0.13494999073730982,0.3886102368511208,0.12537543619066696,0.46305765800171605,0.08137087512960013,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,far_from_threshold,dkl_svgp,5,"0,1,2,3,4",0.6868507027626037,0.3406504452228546,0.7210884353741497,1.308167383286769,0.7591836734693878,1.5587775805583681,1.4343717800002196,0.044419789792540174,0.05269381858105122,0.15552811747726378,0.4135581427557643,0.14175800030074673,0.49278492142601205,0.08137087512960013,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,near_threshold,dkl_svgp,5,"0,1,2,3,4",1.2923773527145386,0.7864827752113343,0.5150943396226415,1.3437656956583832,0.539622641509434,1.6011955860365106,1.4343717800002196,0.18434517597765412,0.08774083010022468,0.07973791173251107,0.3210769207332436,0.08211341564901486,0.3825867485063127,0.08137087512960013,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,all,lmjgp_predict_vi,5,"0,1,2,3,4",0.7551436066627503,0.26231627762317655,0.8415000000000001,1.0286953812176363,0.892,1.2257661503814479,680.8642337000013,0.01687824254145002,0.009055246276428388,0.012509996003196822,0.10031739664913471,0.01017349497468791,0.11953555090463007,61.14730125051687,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,far_from_threshold,lmjgp_predict_vi,5,"0,1,2,3,4",0.6733785271644592,0.2037339597940445,0.8646258503401361,0.758335031554144,0.9102040816326531,0.903611923704028,680.8642337000013,0.021911952927599485,0.00925639625128294,0.0072633185387968174,0.0585932261247053,0.012282632711066537,0.06981813521928773,61.14730125051687,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,near_threshold,lmjgp_predict_vi,5,"0,1,2,3,4",0.9452042698860168,0.42479931712150576,0.7773584905660378,1.7785627661333598,0.8415094339622641,2.1192882507886313,680.8642337000013,0.023188592697529483,0.016184201810344617,0.036096465037186796,0.23478322119852718,0.0269487865228032,0.2797614633809546,61.14730125051687,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,all,xgb_bootstrap,5,"0,1,2,3,4",0.7018114008876053,0.3090381741523743,0.9225,1.7579272651830877,0.937,2.0946995348063853,5.008820300000662,0.01369773246440548,0.0028811728356866228,0.006123724356957942,0.08540133864540782,0.005099019513592742,0.10176197154194935,0.8660349136287739,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,far_from_threshold,xgb_bootstrap,5,"0,1,2,3,4",0.6336317363835743,0.27018784284591674,0.9482993197278912,1.724996241287202,0.9564625850340136,2.055459799578645,5.008820300000662,0.008010832398713762,0.003950329930487331,0.0039666339420715915,0.07932249377034462,0.002545345161070711,0.0945185811104181,0.8660349136287739,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,near_threshold,xgb_bootstrap,5,"0,1,2,3,4",0.8629214780746487,0.4167928695678711,0.850943396226415,1.8492642559886583,0.8830188679245283,2.203534272136156,5.008820300000662,0.031159115126722443,0.017656105536820094,0.018293131537420106,0.10409123682498224,0.015328374348369733,0.12403235883141216,0.8660349136287739,compare_burgers_train_sizes
pdebench_burgers,PDEBench Burgers ShockJump,1000,all,deep_mahalanobis_gp,5,"0,1,2,3,4",0.7000047931298466,0.30186151215817925,0.937,1.705043332218611,0.9494999999999999,2.03168444199031,293.06630678,0.009851037116165154,0.007017118241392609,0.003316624790355396,0.05721081941085117,0.002915475947422668,0.06817089602016083,32.31163511913597,deep_mahalanobis_gp_npz
